School ID,Grade 7 Male,Grade 7 Female,Grade 8 Male,Grade 8 Female,Grade 9 Male,Grade 9 Female,Grade 10 Male,Grade 10 Female,Grade 11 Male,Grade 11 Female,Grade 12 Male,Grade 12 Female,SPED NG Male,SPED NG Female
320903,50,35,26,45,40,41,28,31,0,0,0,0,0,0
320904,29,26,34,25,26,25,19,25,0,0,0,0,0,0
320905,39,39,37,31,44,19,35,23,0,0,0,0,0,0
320906,27,12,21,14,16,15,20,5,0,0,0,0,0,0
320908,32,23,32,17,29,16,32,19,0,0,0,0,0,0
320909,17,21,29,16,19,19,28,23,0,0,0,0,0,0
320910,24,23,22,24,35,17,30,24,0,0,0,0,0,0
321001,15,10,16,9,19,12,21,22,0,0,0,0,0,0
321002,35,25,41,23,41,37,38,44,0,0,0,0,0,0
321003,34,42,53,40,47,29,55,37,0,0,0,0,0,0
321004,9,18,21,16,11,13,18,19,0,0,0,0,0,0
321005,39,35,46,40,46,35,46,20,0,0,0,0,0,0
321006,20,22,24,27,26,27,13,18,0,0,0,0,0,0
321007,22,31,32,24,19,22,23,22,0,0,0,0,0,0
321008,54,40,42,38,50,32,40,30,0,0,0,0,0,0
321009,30,28,36,33,24,25,20,25,0,0,0,0,0,0
321010,150,132,132,133,127,107,116,104,0,0,0,0,0,0
321011,28,33,29,23,22,19,17,15,0,0,0,0,0,0
321012,42,32,45,31,33,44,20,28,0,0,0,0,0,0
321014,25,20,14,23,14,14,11,10,0,0,0,0,0,0
321015,19,19,18,19,15,18,13,9,0,0,0,0,0,0
321016,11,6,6,9,10,6,17,9,0,0,0,0,0,0
321017,34,28,39,24,27,23,26,24,0,0,0,0,0,0
321018,44,28,36,18,16,33,38,20,0,0,0,0,0,0
321019,9,13,14,8,10,11,15,9,0,0,0,0,0,0
321020,23,24,19,21,28,22,26,21,0,0,0,0,0,0
321021,25,17,23,24,20,17,18,16,0,0,0,0,0,0
321022,26,19,18,18,14,12,0,0,0,0,0,0,0,0
321023,19,20,17,14,17,19,0,0,0,0,0,0,0,0
321024,21,27,13,17,24,23,0,0,0,0,0,0,0,0
321025,10,8,9,10,13,9,0,0,0,0,0,0,0,0
321026,5,6,14,3,9,7,0,0,0,0,0,0,0,0
321101,35,28,34,42,30,18,31,36,0,0,0,0,0,0
321102,100,102,98,93,101,87,88,74,0,0,0,0,0,0
321103,26,23,30,21,27,27,22,21,0,0,0,0,0,0
321104,46,53,60,44,63,50,59,57,0,0,0,0,0,0
321105,48,30,43,28,41,38,38,26,0,0,0,0,0,0
321106,26,27,25,24,15,25,26,14,0,0,0,0,0,0
321107,246,245,210,214,181,179,139,151,0,0,0,0,4,3
321108,26,34,28,15,24,27,22,27,0,0,0,0,0,0
321109,39,27,27,23,24,24,10,14,0,0,0,0,0,0
321110,36,24,33,29,39,33,16,19,0,0,0,0,0,0
321111,28,35,24,23,25,17,12,26,0,0,0,0,0,0
321112,24,28,24,26,20,34,16,31,0,0,0,0,0,0
321113,53,31,49,34,44,38,38,40,0,0,0,0,0,0
321114,83,63,73,50,70,61,64,38,0,0,0,0,0,0
321115,175,185,196,167,151,177,104,107,0,0,0,0,0,0
321116,24,26,19,21,27,21,19,25,0,0,0,0,0,0
321117,120,128,149,115,103,118,76,90,0,0,0,0,0,0
321118,32,30,20,18,16,25,34,25,0,0,0,0,0,0
321119,6,6,13,12,12,7,14,8,0,0,0,0,0,0
321120,81,73,66,77,67,67,79,59,0,0,0,0,0,0
321121,23,26,23,27,17,20,26,30,0,0,0,0,0,0
321122,29,30,14,20,24,25,19,19,0,0,0,0,0,0
321123,20,18,12,9,16,15,29,17,0,0,0,0,0,0
321124,48,56,59,39,30,39,0,0,0,0,0,0,0,0
321125,71,53,58,46,52,31,0,0,0,0,0,0,0,0
321126,23,27,12,22,22,15,6,13,0,0,0,0,0,0
321127,42,29,42,29,40,25,0,0,0,0,0,0,0,0
321128,131,86,144,88,41,35,30,20,0,0,0,0,0,0
321201,47,32,47,45,49,25,32,36,0,0,0,0,0,0
321202,33,21,23,25,26,6,24,14,0,0,0,0,0,0
321203,34,45,32,32,32,30,26,33,0,0,0,0,0,0
321204,14,12,18,17,18,11,16,10,0,0,0,0,0,0
321205,27,17,19,13,18,31,20,14,0,0,0,0,0,0
321206,42,49,30,45,20,33,29,30,0,0,0,0,0,0
321207,33,28,42,35,44,32,37,28,0,0,0,0,0,0
321208,14,12,12,10,13,9,9,16,0,0,0,0,0,0
321209,13,15,10,8,10,19,15,15,0,0,0,0,0,0
321210,11,8,10,10,10,9,17,6,0,0,0,0,0,0
321211,98,76,65,68,55,44,50,28,0,0,0,0,0,0
321212,30,24,25,27,38,36,24,21,0,0,0,0,0,0
321213,13,13,18,16,11,15,9,10,0,0,0,0,0,0
321214,32,39,24,24,35,28,33,18,0,0,0,0,0,0
321216,12,16,15,9,11,6,14,7,0,0,0,0,0,0
321217,17,18,17,19,12,9,11,9,0,0,0,0,0,0
321218,13,5,9,13,25,14,0,0,0,0,0,0,0,0
321219,74,76,76,62,70,48,0,0,0,0,0,0,0,0
321220,70,48,60,49,68,46,0,0,0,0,0,0,0,0
322601,54,37,29,35,29,48,24,32,0,0,0,0,0,0
322701,25,16,27,27,29,19,26,24,0,0,0,0,0,0
324101,42,49,24,26,22,29,0,0,0,0,0,0,0,0
324102,7,6,9,12,7,4,1,1,0,0,0,0,0,0
324103,49,45,29,20,0,0,0,0,0,0,0,0,0,0
300411,91,73,98,86,74,82,91,80,0,0,0,0,0,0
300413,7,8,8,10,7,6,10,4,0,0,0,0,0,0
300414,37,26,24,28,27,28,34,28,0,0,0,0,0,0
300415,20,11,7,12,14,11,18,11,0,0,0,0,0,0
300416,8,16,24,14,16,14,18,14,0,0,0,0,0,0
300417,13,9,14,13,17,22,15,15,0,0,0,0,0,0
300418,58,59,50,54,43,53,29,41,0,0,0,0,0,0
300419,47,43,47,54,36,36,37,34,0,0,0,0,0,0
300420,84,75,80,82,68,78,54,76,0,0,0,0,0,0
300421,25,14,15,12,10,9,16,14,0,0,0,0,0,0
300422,134,114,101,112,92,104,77,92,0,0,0,0,0,0
300423,15,19,30,35,19,29,19,12,0,0,0,0,0,0
300424,218,193,191,214,158,152,137,129,0,0,0,0,0,0
300425,118,130,93,112,87,113,89,93,0,0,0,0,0,0
300426,234,176,153,191,144,146,149,112,0,0,0,0,0,0
300427,62,49,66,68,40,56,34,46,0,0,0,0,0,0
300428,192,198,150,172,115,148,125,125,14,2,3,8,0,0
300429,167,123,126,114,124,118,129,112,0,0,0,0,0,0
300430,116,127,99,120,92,106,72,108,0,0,0,0,0,0
300431,218,186,177,180,173,181,167,164,0,0,0,0,0,0
300432,86,72,60,64,72,57,61,81,0,0,0,0,0,0
300433,81,60,65,38,53,45,53,55,0,0,0,0,0,0
300434,220,228,224,235,187,213,150,177,0,0,0,0,0,0
300435,86,71,62,66,49,79,57,67,0,0,0,0,0,0
300436,30,29,36,34,49,35,42,37,0,0,0,0,0,0
300437,96,86,96,76,64,72,61,65,10,19,11,6,0,0
300438,51,52,42,38,50,43,45,32,0,0,0,0,0,0
300439,51,39,46,43,44,42,24,42,0,0,0,0,0,0
300440,100,133,100,128,102,118,115,140,0,0,0,0,0,0
300441,57,50,67,46,53,47,44,58,0,0,0,0,0,0
300442,40,32,34,33,18,29,36,27,0,0,0,0,0,0
300443,41,28,26,37,36,25,30,26,0,0,0,0,0,0
300444,208,231,212,215,186,206,200,224,0,0,0,0,0,0
300445,179,206,160,190,141,185,148,180,0,0,0,0,0,0
300446,67,66,68,59,62,63,59,55,0,0,0,0,0,0
300447,68,60,66,50,73,62,49,58,0,0,0,0,0,0
300448,16,19,11,15,13,14,19,25,0,0,0,0,0,0
300449,20,17,21,24,15,9,16,16,0,0,0,0,0,0
300450,51,53,49,52,44,52,33,55,0,0,0,0,0,0
300451,159,137,140,154,144,107,127,126,0,0,0,0,0,0
300452,98,87,61,90,52,47,82,96,0,0,0,0,0,0
300453,48,48,59,40,34,65,53,43,0,0,0,0,0,0
300454,75,61,77,77,40,60,47,64,0,0,0,0,0,0
300455,91,87,83,84,91,91,89,86,0,0,0,0,0,0
300456,74,90,74,85,68,85,89,78,0,0,0,0,0,0
300457,74,51,67,68,32,43,49,54,0,0,0,0,0,0
300458,167,133,125,132,130,113,119,105,0,0,0,0,0,0
300459,37,48,25,31,34,37,47,40,0,0,0,0,0,0
300460,20,16,16,14,15,10,16,16,0,0,0,0,0,0
300461,138,130,102,126,90,107,101,128,0,0,0,0,0,0
300462,181,144,178,143,143,112,131,113,0,0,0,0,0,0
300463,140,142,145,114,110,115,115,111,0,0,0,0,0,0
300464,74,41,53,55,48,42,54,48,0,0,0,0,0,0
300465,23,30,39,45,36,35,42,30,0,0,0,0,0,0
300466,85,57,73,68,71,49,74,69,0,0,0,0,0,0
300467,173,147,167,150,154,146,147,153,0,0,0,0,0,0
300468,54,55,55,63,67,57,54,63,0,0,0,0,0,0
300469,214,203,210,189,185,208,207,198,0,0,0,0,0,0
300470,30,48,27,38,31,34,13,16,0,0,0,0,0,0
300471,196,181,177,168,138,176,118,144,0,0,0,0,0,0
300472,76,55,55,60,69,63,60,69,0,0,0,0,0,0
300473,107,138,123,111,108,98,103,105,0,0,0,0,0,0
300474,59,72,73,77,78,60,61,75,0,0,0,0,0,0
300475,109,80,81,75,78,76,72,72,0,0,0,0,0,0
300476,66,78,100,79,93,82,90,79,0,0,0,0,0,0
300477,71,64,56,54,39,49,37,62,0,0,0,0,0,0
300478,22,21,23,24,30,38,39,44,0,0,0,0,0,0
300479,56,47,54,60,39,49,38,50,0,0,0,0,0,0
300480,80,87,92,96,84,72,89,81,0,0,0,0,0,0
300481,115,108,86,73,85,58,57,62,0,0,0,0,0,0
300482,21,28,40,39,38,38,31,46,0,0,0,0,0,0
300483,94,87,104,94,75,78,70,78,0,0,0,0,0,0
300484,105,104,114,105,79,79,105,93,0,0,0,0,0,0
300485,48,34,40,46,54,44,48,42,0,0,0,0,0,0
300486,195,168,169,120,123,132,103,97,0,0,0,0,0,0
300487,88,102,110,88,71,80,79,79,0,0,0,0,0,0
300488,162,170,152,145,98,123,102,104,0,0,0,0,0,0
300489,49,61,34,40,40,40,49,36,0,0,0,0,0,0
300490,122,126,103,120,97,81,84,91,0,0,0,0,0,0
300491,85,102,88,112,91,99,80,75,0,0,0,0,0,0
300492,85,83,81,69,71,73,77,66,0,0,0,0,0,0
300493,90,86,63,92,78,90,76,90,0,0,0,0,0,0
300494,24,20,25,21,24,21,33,20,0,0,0,0,0,0
300495,39,25,27,26,15,15,19,23,0,0,0,0,0,0
300496,4,9,5,8,12,8,9,8,0,0,0,0,0,0
300497,202,183,143,141,125,122,102,114,0,0,0,0,0,0
300498,26,20,28,18,18,16,13,19,0,0,0,0,0,0
300499,62,63,52,64,49,57,47,46,0,0,0,0,0,0
300500,233,257,194,179,150,191,161,157,0,0,0,0,0,0
300501,58,61,49,65,56,66,56,61,0,0,0,0,0,0
300502,38,25,22,35,16,20,18,23,0,0,0,0,0,0
300503,154,143,90,123,89,94,96,87,0,0,0,0,0,0
300504,171,187,174,188,106,152,117,137,0,0,0,0,0,0
300505,81,65,83,84,66,73,62,80,0,0,0,0,0,0
300506,41,51,53,46,49,33,50,50,0,0,0,0,0,0
300507,16,18,11,8,13,6,3,1,0,0,0,0,0,0
300508,65,61,58,65,70,54,57,63,0,0,0,0,0,0
300509,79,84,65,74,67,71,58,66,0,0,0,0,0,0
300510,46,50,58,36,37,47,47,59,0,0,0,0,0,0
300511,65,75,73,60,67,61,52,37,0,0,0,0,0,0
300512,101,105,107,109,90,76,83,88,0,0,0,0,0,0
300513,37,26,25,19,27,27,25,26,0,0,0,0,0,0
300514,49,58,64,47,52,59,44,44,0,0,0,0,0,0
300515,16,11,14,8,15,12,20,15,0,0,0,0,0,0
300516,437,497,435,420,395,408,325,359,0,0,0,0,0,0
300517,30,25,29,24,10,24,14,32,0,0,0,0,0,0
300518,72,62,71,73,81,72,72,55,0,0,0,0,0,0
300519,54,34,43,38,24,22,24,30,0,0,0,0,0,0
300520,222,219,210,229,219,197,225,179,0,0,0,0,0,0
300521,125,115,112,135,124,128,135,122,0,0,0,0,0,0
300522,79,84,98,76,64,85,81,85,0,0,0,0,0,0
300523,62,51,51,62,58,50,39,42,0,0,0,0,0,0
300524,54,56,37,39,57,58,72,50,0,0,0,0,0,0
300525,19,17,27,24,5,14,15,14,0,0,0,0,0,0
300526,68,52,51,67,36,50,38,43,0,0,0,0,0,0
300527,29,30,27,24,27,32,26,18,0,0,0,0,0,0
300528,94,112,118,87,120,155,112,101,0,0,0,0,0,0
300529,107,112,96,101,92,111,105,91,0,0,0,0,0,0
300530,327,316,316,298,309,283,242,251,0,0,0,0,0,0
300532,36,47,37,38,29,44,24,35,0,0,0,0,0,0
300533,57,46,47,57,60,52,39,48,0,0,0,0,0,0
300534,25,20,24,18,15,19,20,16,0,0,0,0,0,0
300535,8,21,21,13,7,13,12,16,0,0,0,0,0,0
300536,20,16,26,15,15,12,11,14,0,0,0,0,0,0
300537,127,104,100,119,95,99,93,95,0,0,0,0,0,0
300538,49,45,35,34,43,34,25,35,0,0,0,0,0,0
300539,33,18,31,23,29,27,30,33,0,0,0,0,0,0
300540,85,90,75,92,77,81,74,68,0,0,0,0,0,0
300541,60,46,51,47,33,46,38,50,0,0,0,0,0,0
300542,399,468,362,420,316,399,325,407,0,0,0,0,0,0
300543,76,71,57,64,61,70,48,56,0,0,0,0,0,0
300544,61,41,42,49,40,49,28,37,0,0,0,0,0,0
300545,40,15,47,18,59,39,90,49,0,0,0,0,0,0
300546,48,53,47,40,34,49,46,41,0,0,0,0,0,0
300547,57,42,52,40,41,42,35,38,0,0,0,0,0,0
300548,32,36,34,32,35,27,41,36,0,0,0,0,0,0
300549,50,45,30,29,30,23,25,20,0,0,0,0,0,0
300550,34,30,27,29,34,29,23,21,0,0,0,0,0,0
300551,65,61,85,60,65,51,55,77,0,0,0,0,0,0
300552,16,11,13,11,9,14,15,18,0,0,0,0,0,0
300553,40,39,21,19,16,21,24,19,0,0,0,0,0,0
300554,127,97,92,91,90,94,84,85,0,0,0,0,0,0
300555,162,173,170,161,130,162,118,172,0,0,0,0,0,0
300556,105,105,95,98,86,85,102,74,0,0,0,0,0,0
300557,41,27,35,24,30,24,28,25,0,0,0,0,0,0
300558,117,130,123,106,123,103,105,104,0,0,0,0,0,0
300559,68,55,66,53,68,58,53,70,0,0,0,0,0,0
300560,40,37,37,36,33,31,27,36,0,0,0,0,0,0
300561,122,134,111,103,100,101,68,51,0,0,0,0,0,0
300562,120,110,107,100,114,96,95,103,0,0,0,0,0,0
300563,153,145,130,140,121,132,105,109,0,0,0,0,0,0
300564,100,114,79,86,67,75,71,70,0,0,0,0,0,0
300565,91,77,55,93,80,56,46,58,0,0,0,0,0,0
300566,33,28,35,21,33,23,35,29,0,0,0,0,0,0
300567,58,45,52,76,45,45,47,51,0,0,0,0,0,0
300568,112,120,91,83,83,82,75,91,0,0,0,0,0,0
300569,87,92,111,88,77,94,80,79,0,0,0,0,0,0
300570,30,36,37,23,31,30,35,24,0,0,0,0,0,0
300571,102,92,82,108,86,71,93,77,0,0,0,0,0,0
300572,61,59,51,47,53,64,43,53,0,0,0,0,0,0
300573,12,13,16,13,19,11,9,11,0,0,0,0,0,0
300574,204,173,126,151,128,128,116,147,0,0,0,0,0,0
300575,212,192,200,157,162,190,151,154,0,0,0,0,0,0
300576,67,53,56,61,51,63,44,59,0,0,0,0,0,0
300577,24,20,20,23,13,17,15,17,0,0,0,0,0,0
300578,133,164,151,136,113,140,102,117,0,0,0,0,0,0
300579,261,246,263,244,222,227,221,216,0,0,0,0,0,0
300580,52,49,52,47,44,38,42,38,0,0,0,0,0,0
300581,120,172,145,143,112,154,109,129,0,0,0,0,0,0
300582,46,31,39,32,28,33,37,35,0,0,0,0,0,0
300583,67,62,68,66,68,50,46,52,0,0,0,0,0,0
300584,47,47,42,47,28,44,35,37,0,0,0,0,0,0
300585,98,84,87,76,90,61,82,71,0,0,0,0,0,0
300586,29,20,21,27,23,19,12,17,0,0,0,0,0,0
300587,60,66,63,61,64,70,62,56,0,0,0,0,0,0
300589,43,37,49,35,33,32,27,31,0,0,0,0,0,0
300590,70,61,56,73,47,42,47,34,0,0,0,0,0,0
300591,110,116,107,127,96,115,104,94,0,0,0,0,0,0
300592,125,131,112,129,131,161,122,175,0,0,0,0,0,0
300593,40,56,44,47,40,34,38,35,0,0,0,0,0,0
300594,30,22,33,36,36,25,28,21,0,0,0,0,0,0
300595,51,36,36,50,43,46,71,56,0,0,0,0,0,0
300596,180,160,141,156,146,119,114,106,0,0,0,0,0,0
300597,105,80,107,96,73,95,92,87,0,0,0,0,0,0
300599,415,413,247,294,285,385,352,448,0,0,0,0,0,0
300600,48,40,52,60,43,41,30,39,0,0,0,0,0,0
300601,80,79,79,88,67,98,91,62,0,0,0,0,0,0
300602,61,58,75,65,73,66,47,59,0,0,0,0,0,0
300603,151,129,144,140,174,138,152,148,0,0,0,0,0,0
300604,30,27,37,22,30,30,31,25,0,0,0,0,0,0
300605,55,67,70,74,75,61,103,74,0,0,0,0,0,0
300606,166,150,148,155,144,149,143,148,0,0,0,0,0,0
300607,27,28,32,27,28,26,28,25,0,0,0,0,0,0
300609,181,153,189,157,136,148,119,136,0,0,0,0,0,0
300610,39,77,51,73,58,75,40,55,0,0,0,0,0,0
300611,136,128,109,105,108,119,94,107,0,0,0,0,0,0
300612,164,118,99,96,74,88,58,69,0,0,0,0,0,0
300613,95,92,80,83,52,86,57,69,0,0,0,0,0,0
300614,83,50,51,53,46,53,43,46,0,0,0,0,0,0
300615,40,60,49,45,47,53,31,27,0,0,0,0,0,0
300616,25,35,26,31,11,15,17,30,0,0,0,0,0,0
300617,54,85,52,75,31,55,33,54,0,0,0,0,0,0
300618,242,235,225,219,213,186,160,222,0,0,0,0,0,0
300619,187,156,125,147,129,133,111,134,0,0,0,0,0,0
300620,346,313,304,321,223,270,217,250,0,0,0,0,0,0
300621,44,47,49,40,29,49,41,36,0,0,0,0,0,0
300622,96,93,89,85,58,81,68,73,0,0,0,0,0,0
300623,118,111,138,107,115,122,95,85,0,0,0,0,0,0
300624,4,16,13,9,5,14,4,12,0,0,0,0,0,0
300625,15,10,12,16,13,13,13,13,0,0,0,0,0,0
300626,47,40,37,30,35,29,32,24,0,0,0,0,0,0
300627,171,158,119,141,96,132,83,117,0,0,0,0,0,0
300628,62,41,59,70,63,84,60,65,0,0,0,0,0,0
300629,27,27,18,41,21,23,20,23,0,0,0,0,0,0
300630,35,35,19,31,18,23,15,21,0,0,0,0,0,0
300631,126,108,97,107,77,85,50,72,0,0,0,0,0,0
300632,24,48,38,38,27,43,39,32,0,0,0,0,0,0
300633,12,23,16,23,14,15,10,10,0,0,0,0,0,0
300634,71,81,74,81,63,68,59,64,0,0,0,0,0,0
300635,93,79,76,87,53,86,68,84,0,0,0,0,0,0
300636,54,44,25,37,33,31,28,34,0,0,0,0,0,0
300637,47,55,58,36,52,42,43,46,0,0,0,0,0,0
300638,37,45,43,28,38,30,29,38,0,0,0,0,0,0
300639,51,55,40,65,30,45,18,28,0,0,0,0,0,0
300640,5,14,5,5,10,12,5,11,0,0,0,0,0,0
300641,385,353,306,290,235,276,195,241,0,0,0,0,0,0
300642,34,17,25,17,22,25,12,11,0,0,0,0,0,0
300643,45,36,46,27,37,30,39,31,0,0,0,0,0,0
300644,115,99,104,116,85,114,83,70,0,0,0,0,0,0
300645,35,31,40,20,37,20,28,31,0,0,0,0,0,0
300646,320,338,289,311,266,263,216,244,0,0,0,0,0,0
300647,37,36,30,30,29,33,34,29,0,0,0,0,0,0
300648,63,62,68,47,44,59,48,51,0,0,0,0,0,0
300649,120,110,97,106,65,86,65,74,0,0,0,0,0,0
300650,35,21,31,25,27,37,33,18,0,0,0,0,0,0
300651,54,50,47,55,40,57,46,54,0,0,0,0,0,0
300652,40,44,50,44,37,44,41,37,0,0,0,0,0,0
300653,76,73,73,65,62,69,61,52,0,0,0,0,0,0
300654,40,31,39,38,33,36,25,33,0,0,0,0,0,0
300655,33,32,44,34,24,36,26,24,0,0,0,0,0,0
300656,158,139,123,107,116,91,84,71,0,0,0,0,0,0
300657,243,240,241,234,193,210,158,165,0,0,0,0,0,0
300658,10,11,7,8,6,11,13,7,0,0,0,0,0,0
300659,49,38,33,30,26,32,42,42,0,0,0,0,0,0
300660,200,206,179,193,159,168,131,163,0,0,0,0,0,0
300661,35,28,48,26,16,32,36,27,0,0,0,0,0,0
300662,50,44,54,48,42,53,52,47,0,0,0,0,0,0
300663,100,86,84,70,59,75,82,50,0,0,0,0,0,0
300664,134,142,122,134,97,125,105,151,0,0,0,0,0,0
300665,146,141,128,142,104,135,106,127,0,0,0,0,0,0
300666,14,15,13,17,21,19,12,15,0,0,0,0,0,0
300667,9,16,4,14,12,11,4,11,0,0,0,0,0,0
300668,717,733,706,737,691,758,689,745,0,0,0,0,0,0
300669,118,107,128,100,106,111,112,80,0,0,0,0,0,0
300670,160,134,134,105,127,104,115,102,0,0,0,0,0,0
300671,83,84,84,72,81,74,74,88,0,0,0,0,0,0
305901,3,2,11,6,8,12,12,6,0,0,0,0,0,0
305902,5,7,8,5,9,8,0,0,0,0,0,0,0,0
306001,66,54,64,60,62,69,73,60,0,0,0,0,0,0
306002,71,71,77,54,55,45,51,57,0,0,0,0,0,0
306003,23,15,30,26,18,19,10,18,0,0,0,0,0,0
306004,64,63,49,46,42,34,38,43,0,0,0,0,0,0
306005,27,30,25,26,21,33,12,44,0,0,0,0,0,0
306006,43,52,42,39,29,38,36,15,0,0,0,0,0,0
306007,29,21,18,17,13,15,15,13,0,0,0,0,0,0
306008,20,30,28,24,17,20,20,10,0,0,0,0,0,0
306009,29,15,23,15,19,18,19,19,0,0,0,0,0,0
306010,54,57,57,46,55,33,39,55,0,0,0,0,0,0
306011,35,37,35,38,34,51,34,23,0,0,0,0,0,0
306012,32,20,16,14,22,20,16,21,0,0,0,0,0,0
306013,25,23,24,21,16,18,27,21,0,0,0,0,0,0
306014,40,27,23,36,24,21,40,27,0,0,0,0,0,0
306015,30,23,18,26,21,20,19,21,0,0,0,0,0,0
306016,20,16,7,14,10,16,14,7,0,0,0,0,0,0
306017,35,34,37,29,29,31,28,29,0,0,0,0,0,0
306018,31,24,21,23,18,21,21,14,0,0,0,0,0,0
306019,69,51,58,60,42,44,43,45,0,0,0,0,0,0
306020,64,54,32,37,30,32,42,30,0,0,0,0,0,0
306101,64,63,64,59,65,68,63,61,0,0,0,0,0,0
306102,17,8,13,15,8,23,19,27,0,0,0,0,0,0
306103,20,21,21,15,12,14,16,19,0,0,0,0,0,0
306104,17,16,14,15,14,9,16,5,0,0,0,0,0,0
306105,271,217,246,229,203,184,156,140,0,0,0,0,0,0
306107,65,53,65,49,40,52,57,51,0,0,0,0,0,0
306108,25,27,21,28,13,21,14,22,0,0,0,0,0,0
306109,55,62,70,60,64,65,45,48,0,0,0,0,0,0
306110,76,86,63,71,61,73,64,52,0,0,0,0,0,0
306111,30,37,31,35,31,27,30,17,0,0,0,0,0,0
306112,54,41,54,58,44,45,33,46,0,0,0,0,0,0
306113,73,53,62,58,56,60,54,59,0,0,0,0,0,0
306114,40,41,29,46,36,41,27,37,0,0,0,0,0,0
306115,39,54,39,44,32,57,46,49,0,0,0,0,0,0
306116,46,40,45,32,40,39,37,31,0,0,0,0,0,0
306117,27,26,32,27,40,37,32,39,0,0,0,0,0,0
306118,40,42,52,39,47,38,40,40,0,0,0,0,0,0
306119,15,16,13,10,14,13,10,11,0,0,0,0,0,0
306120,15,15,10,16,10,15,16,18,0,0,0,0,0,0
306121,13,15,25,13,19,12,12,15,0,0,0,0,0,0
306122,12,0,22,23,17,22,19,21,0,0,0,0,0,0
306123,28,25,28,26,26,20,32,23,0,0,0,0,0,0
306124,75,79,73,91,91,77,69,60,0,0,0,0,0,0
306125,15,13,11,17,14,8,8,12,0,0,0,0,0,0
306126,42,35,33,27,31,32,22,16,0,0,0,0,0,0
306127,59,63,76,55,47,49,66,66,0,0,0,0,0,0
306128,31,35,33,36,23,39,25,45,0,0,0,0,0,0
306129,12,23,12,8,10,5,7,8,0,0,0,0,0,0
306130,28,20,19,30,14,25,24,21,0,0,0,0,0,0
306131,40,26,35,29,21,34,25,39,0,0,0,0,0,0
306132,27,27,30,27,33,38,29,26,0,0,0,0,0,0
306133,25,11,11,14,17,18,14,22,0,0,0,0,0,0
306134,15,13,16,19,12,21,12,14,0,0,0,0,0,0
306135,26,34,16,18,21,28,19,22,0,0,0,0,0,0
306136,22,26,23,23,10,17,16,15,0,0,0,0,0,0
306137,34,41,25,31,33,36,25,37,0,0,0,0,0,0
306138,16,18,18,18,21,12,15,21,0,0,0,0,0,0
306139,76,53,65,48,45,38,38,45,0,0,0,0,0,0
306140,26,20,15,13,16,16,15,18,0,0,0,0,0,0
306141,50,42,37,38,26,29,36,26,0,0,0,0,0,0
306142,50,54,47,44,38,37,33,29,0,0,0,0,0,0
306143,60,63,82,102,79,66,68,61,0,0,0,0,0,0
306144,25,18,21,23,16,18,18,16,0,0,0,0,0,0
306145,16,13,9,13,10,12,12,13,0,0,0,0,0,0
306146,40,24,20,30,25,23,21,20,0,0,0,0,0,0
306147,15,8,8,11,4,7,14,7,0,0,0,0,0,0
306148,17,13,18,19,18,6,15,14,0,0,0,0,0,0
306149,34,28,45,28,42,22,22,31,0,0,0,0,0,0
306150,40,40,33,37,47,26,39,38,0,0,0,0,0,0
306151,18,22,15,12,20,12,13,16,0,0,0,0,0,0
306152,18,25,16,10,24,21,18,21,0,0,0,0,0,0
306153,48,39,55,51,40,51,41,39,0,0,0,0,0,0
306154,6,12,6,11,9,9,10,5,0,0,0,0,0,0
306155,29,31,51,33,39,26,36,28,0,0,0,0,0,0
306157,40,44,34,44,32,35,27,24,0,0,0,0,0,0
306158,20,12,16,13,11,21,13,15,0,0,0,0,0,0
306159,53,55,46,56,45,39,34,42,0,0,0,0,0,0
306160,27,25,29,17,12,25,18,19,0,0,0,0,0,0
306161,10,20,16,21,6,20,15,7,0,0,0,0,0,0
306162,24,23,24,28,24,19,24,27,0,0,0,0,0,0
306163,21,18,19,26,27,26,0,0,0,0,0,0,0,0
306201,26,29,21,24,19,35,12,32,0,0,0,0,0,0
306202,81,73,64,56,62,49,59,63,0,0,0,0,0,0
306203,18,29,17,19,13,22,11,20,0,0,0,0,0,0
306204,51,66,51,69,42,33,27,52,0,0,0,0,0,0
306205,33,47,36,44,25,38,24,29,0,0,0,0,0,0
306206,79,67,58,72,61,49,54,50,0,0,0,0,0,0
306207,15,15,16,6,7,8,12,7,0,0,0,0,0,0
306208,42,43,22,45,30,26,20,26,0,0,0,0,0,0
306301,13,7,9,5,11,2,4,3,0,0,0,0,0,0
306302,54,45,38,34,54,23,36,34,0,0,0,0,0,0
306303,27,33,25,27,30,24,22,21,0,0,0,0,0,0
306304,9,17,12,12,14,10,11,14,0,0,0,0,0,0
306306,9,14,15,9,12,12,10,9,0,0,0,0,0,0
306307,27,16,19,12,10,17,13,12,0,0,0,0,0,0
306308,26,25,14,18,28,31,26,24,0,0,0,0,0,0
306309,21,22,14,18,17,16,22,14,0,0,0,0,0,0
306310,16,24,16,19,15,16,8,16,0,0,0,0,0,0
306311,35,29,16,25,21,22,24,25,0,0,0,0,0,0
306312,8,12,6,6,6,7,1,6,0,0,0,0,0,0
306313,24,27,20,29,18,21,17,19,0,0,0,0,0,0
306314,10,9,13,15,11,6,8,6,0,0,0,0,0,0
306315,9,8,11,3,3,4,10,5,0,0,0,0,0,0
306316,34,39,37,34,30,38,24,35,0,0,0,0,0,0
306317,37,31,32,23,22,18,22,7,0,0,0,0,0,0
